UniqueCount	AmbigCount
0	0
0	0
2	810
0	0
0	3
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	46
0	9
0	2
0	6
0	1
0	28
0	2
1	44
0	3
0	19
74	11
1	12
3	135
24	44
0	8
46	94
0	0
0	0
0	0
19	804
1	135
0	169
1	145
0	152
0	115
115	71
1	1
0	31
0	0
0	0
0	0
0	10
0	11
0	2
0	6
6	17
14	15
0	7
0	5
4	4
0	121
0	58
1	72
4	83
0	87
1	65
0	13
1	84
0	72
4	17
0	24
1	8
5	8
5	10
0	42
10	9
0	0
0	0
0	2
12	70
6	21
0	3
0	12
0	25
0	25
5	12
1	29
0	25
0	46
0	8
0	0
0	2
0	21
0	7
0	5
0	0
0	0
11	1700
1082	37088
279	25820
5	0
9	1881
1	44
7686	7442
8	2823
0	0
0	2
209	731
0	60
0	39
0	39
0	0
0	0
0	11
0	4
0	4
0	9
0	2
0	7
1	7
0	2
0	2
0	4
0	2
0	4
0	4
0	9
0	5
0	6
6	2
0	1
1	1
0	0
0	0
0	0
0	0
0	5
0	8
0	2
0	2
0	0
0	2
0	7
1	11
4	11
0	5
5	9
0	8
0	0
0	4
0	228
0	240
168	722
14	39
0	713
13	20
0	479
0	727
8	17
0	725
0	476
0	262
0	204
0	67
1	180
0	18
3	4
0	253
0	253
0	243
0	25
0	8
0	29
0	121
0	262
0	447
0	470
0	217
0	10
0	257
0	230
0	10
0	8
0	21
0	9
0	164
1	12
8	1
0	1
0	1
1	12
0	0
0	11
0	0
0	0
0	0
65	3
0	3
124	66
0	48
0	17
0	260
0	252
0	17
1	232
0	96
0	103
0	106
0	74
0	78
0	207
0	56
0	2
0	11
0	1
0	1
252	2468
2	934
50	2213
0	0
7	820
9	49
192	61
20	16
7	45
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	2
0	1
0	5
0	4
0	5
0	10
0	0
0	257
0	251
0	238
0	244
0	4
0	9
0	5
0	1
0	4
10	81
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	147
4	137
0	158
0	151
31	116
0	141
4	152
0	15
2	101
1	52
0	44
0	45
0	23
7	15
0	8
0	14
0	10
0	7
0	3
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
18	1958
9	2247
0	1614
0	1958
34	922
4	723
3	696
0	242
625	0
0	0
0	0
0	0
0	0
0	0
0	0
1	882
12	989
0	888
4	662
1	602
0	650
0	566
10	160
0	523
1	470
0	124
0	159
0	144
0	79
2	88
