"","Geneid","DZ_curves_0_1","DZ_curves_0_2","DZ_curves_0_3","ensgene","symbol"
"1","ENSG00000000003.15",696.341164709639,873.495810057108,757.917435370168,"ENSG00000000003","TSPAN6"
"2","ENSG00000000419.14",2492.4968074143,2561.88716557292,2649.23518214439,"ENSG00000000419","DPM1"
"3","ENSG00000000457.14",907.277696223744,904.174697081974,936.26064656558,"ENSG00000000457","SCYL3"
"4","ENSG00000000460.17",1231.32002516823,1479.99245882509,1509.09151583291,"ENSG00000000460","C1orf112"
"5","ENSG00000001036.14",2453.07538919442,2414.76465847332,2294.93767533978,"ENSG00000001036","FUCA2"
"6","ENSG00000001084.13",3119.92157760779,3086.18487943755,3185.19440834735,"ENSG00000001084","GCLC"
"7","ENSG00000001167.15",5125.00548186993,5327.17661640579,5614.77070986861,"ENSG00000001167","NFYA"
"8","ENSG00000001461.17",751.223965008243,748.141984199965,664.852210709653,"ENSG00000001461","NIPAL3"
"9","ENSG00000001497.18",3500.3774298362,3504.11685148555,3579.00501428651,"ENSG00000001497","LAS1L"
"10","ENSG00000001561.7",329.488734705817,307.869304707934,315.915498555955,"ENSG00000001561","ENPP4"
"11","ENSG00000001617.12",364.091402119086,378.896873190234,297.281045787891,"ENSG00000001617","SEMA3F"
"12","ENSG00000001629.10",6977.92326012153,6725.03275630439,7135.46518367995,"ENSG00000001629","ANKIB1"
"13","ENSG00000001630.18",10715.3149637511,11115.5509906851,10189.8772668169,"ENSG00000001630","CYP51A1"
"14","ENSG00000001631.17",3991.29547927378,4125.55289545109,4049.95451100109,"ENSG00000001631","KRIT1"
"15","ENSG00000002016.18",495.1611548101,451.55101259235,617.222302067221,"ENSG00000002016","RAD52"
"16","ENSG00000002549.13",2322.00500477571,2203.08967141996,2064.48110320072,"ENSG00000002549","LAP3"
"17","ENSG00000002586.20",6977.36256083675,7066.82079368383,6900.29044657288,"ENSG00000002586","CD99"
"18","ENSG00000002822.16",890.369050862883,905.497558689493,789.746990001763,"ENSG00000002822","MAD1L1"
"19","ENSG00000002834.18",5150.91438044723,5204.85917894592,4917.88995693705,"ENSG00000002834","LASP1"
"20","ENSG00000002919.15",411.532261336228,451.70545968106,402.098754177363,"ENSG00000002919","SNX11"
"21","ENSG00000003056.8",5569.14905241564,5525.71316304382,5302.85521455325,"ENSG00000003056","M6PR"
"22","ENSG00000003096.14",9223.31308590772,9682.94025693639,9431.20047098975,"ENSG00000003096","KLHL13"
"23","ENSG00000003147.19",9373.47197296767,8976.48722950272,10129.9088281814,"ENSG00000003147","ICA1"
"24","ENSG00000003249.15",1712.20616939428,1797.78364919479,1731.70294282872,"ENSG00000003249","DBNDD1"
"25","ENSG00000003393.16",2833.93527816863,2797.3361106305,2852.18614009347,"ENSG00000003393","ALS2"
"26","ENSG00000003402.21",1587.01149463019,1543.17470145688,1634.62478839449,"ENSG00000003402","CFLAR"
"27","ENSG00000003436.16",390.608744038762,346.906879195269,528.510341243155,"ENSG00000003436","TFPI"
"28","ENSG00000003509.16",1665.04895669201,1693.44589688212,1636.99025769441,"ENSG00000003509","NDUFAF7"
"29","ENSG00000003756.17",5061.82745900446,4539.67524695153,6036.91085036237,"ENSG00000003756","RBM5"
"30","ENSG00000003987.14",1364.95782640687,1336.63118341525,1398.46691873293,"ENSG00000003987","MTMR7"
"31","ENSG00000003989.18",13314.8120262935,12848.8195092228,12557.4355252611,"ENSG00000003989","SLC7A2"
"32","ENSG00000004059.11",2635.73285639898,2587.37816025142,2662.71076970975,"ENSG00000004059","ARF5"
"33","ENSG00000004139.14",3938.77505755897,3868.26206802916,3922.6459573853,"ENSG00000004139","SARM1"
"34","ENSG00000004142.12",2125.61717859051,2031.02593971839,2064.66269883839,"ENSG00000004142","POLDIP2"
"35","ENSG00000004399.13",5158.0925114137,5253.70716459238,5066.63980133873,"ENSG00000004399","PLXND1"
"36","ENSG00000004455.18",12210.8025946649,12638.842347163,12462.3740331272,"ENSG00000004455","AK2"
"37","ENSG00000004478.8",11399.8244393349,11931.3897817089,10487.0023641368,"ENSG00000004478","FKBP4"
"38","ENSG00000004487.18",14331.0510604562,14281.3833235904,13929.0468738823,"ENSG00000004487","KDM1A"
"39","ENSG00000004534.15",4361.98283212334,4207.14830018445,5384.07587841957,"ENSG00000004534","RBM6"
"40","ENSG00000004660.15",811.079626233822,802.071829429292,976.078536171951,"ENSG00000004660","CAMKK1"
"41","ENSG00000004700.16",3587.91014124988,3795.5797343142,4076.98498250282,"ENSG00000004700","RECQL"
"42","ENSG00000004766.17",1849.49969071269,1653.20270126602,1718.62272744714,"ENSG00000004766","VPS50"
"43","ENSG00000004777.19",526.222027918094,487.541878449034,606.953084124932,"ENSG00000004777","ARHGAP33"
"44","ENSG00000004779.10",2793.90150123965,2891.79381439748,2778.5050053435,"ENSG00000004779","NDUFAB1"
"45","ENSG00000004848.8",654.98745749544,599.2487364099,560.119063544667,"ENSG00000004848","ARX"
"46","ENSG00000004864.14",6130.80357072287,6497.53376864267,6455.88732182184,"ENSG00000004864","SLC25A13"
"47","ENSG00000004866.22",2676.67145149406,2867.9391178835,2713.12069829235,"ENSG00000004866","ST7"
"48","ENSG00000004866.22",2676.67145149406,2867.9391178835,2713.12069829235,"ENSG00000004866","ST7"
"49","ENSG00000004897.12",9028.57726330957,9381.44522212772,9481.09012618685,"ENSG00000004897","CDC27"
"50","ENSG00000004961.15",1205.64342820875,1275.35081469048,1255.0675316272,"ENSG00000004961","HCCS"
"51","ENSG00000004975.12",1500.02273714368,1539.06275572102,1512.16267544105,"ENSG00000004975","DVL2"
"52","ENSG00000005007.13",4431.89742034101,4477.88684900633,4552.91123190438,"ENSG00000005007","UPF1"
"53","ENSG00000005022.6",15065.9898575229,15327.506312344,14259.7928970209,"ENSG00000005022","SLC25A5"
"54","ENSG00000005059.16",459.890828197151,487.773867609387,521.850019705699,"ENSG00000005059","MCUB"
"55","ENSG00000005075.16",1400.97902189319,1466.34789277556,1486.1595864459,"ENSG00000005075","POLR2J"
"56","ENSG00000005100.13",4040.60057512018,4099.45715978175,4167.84596091476,"ENSG00000005100","DHX33"
"57","ENSG00000005108.17",14430.8712771476,14046.701705909,15264.2485645516,"ENSG00000005108","THSD7A"
"58","ENSG00000005156.12",9352.02001221166,8143.61114608986,8646.53879920246,"ENSG00000005156","LIG3"
"59","ENSG00000005175.10",3176.98166578181,3403.55199961249,3300.48917366022,"ENSG00000005175","RPAP3"
"60","ENSG00000005189.20",367.976054041945,307.06980231161,333.798010997898,"ENSG00000005189","REXO5"
"61","ENSG00000005194.15",3318.21085193186,3056.69585401911,2898.38223087132,"ENSG00000005194","CIAPIN1"
"62","ENSG00000005206.17",834.29550808634,844.145131250216,932.552873421881,"ENSG00000005206","SPPL2B"
"63","ENSG00000005238.20",359.988295234494,328.680375691047,368.552645112738,"ENSG00000005238","FAM214B"
"64","ENSG00000005249.13",4901.71799660241,4900.47735784267,4802.49244494424,"ENSG00000005249","PRKAR2B"
"65","ENSG00000005302.19",1048.848101112,1036.62520337762,1117.68274768071,"ENSG00000005302","MSL3"
"66","ENSG00000005339.15",4252.3771127905,5015.67244776444,4833.26717714561,"ENSG00000005339","CREBBP"
"67","ENSG00000005379.17",399.99247183297,436.38938717588,448.490749820466,"ENSG00000005379","TSPOAP1"
"68","ENSG00000005436.14",3952.7389804428,3972.21380865524,3717.78555402362,"ENSG00000005436","GCFC2"
"69","ENSG00000005448.17",1403.63429113789,1348.21439403024,1302.85997584096,"ENSG00000005448","WDR54"
"70","ENSG00000005469.12",732.221645617825,711.141423906411,853.381147362185,"ENSG00000005469","CROT"
"71","ENSG00000005483.22",9808.74748945476,9591.94689905168,10410.6445720507,"ENSG00000005483","KMT2E"
"72","ENSG00000005486.17",864.876925202595,897.45925800135,979.426729989061,"ENSG00000005486","RHBDD2"
"73","ENSG00000005700.15",7524.59638175834,7623.47694127764,7550.59401497831,"ENSG00000005700","IBTK"
"74","ENSG00000005801.18",4569.32755981747,4365.58740738106,4815.09306909295,"ENSG00000005801","ZNF195"
"75","ENSG00000005810.20",9960.43046347314,9629.6271982834,12270.3740653157,"ENSG00000005810","MYCBP2"
"76","ENSG00000005812.11",2220.43438622953,2233.51444983113,2294.19485826201,"ENSG00000005812","FBXL3"
"77","ENSG00000005882.12",712.688237484458,853.440907323941,855.418047182089,"ENSG00000005882","PDK2"
"78","ENSG00000005889.16",3430.02450840485,3182.92728352705,2798.25781119101,"ENSG00000005889","ZFX"
"79","ENSG00000005893.16",4512.35322072103,4408.25129354508,4557.74843338056,"ENSG00000005893","LAMP2"
"80","ENSG00000006007.12",2985.17061102242,3162.39456242983,3406.5909269508,"ENSG00000006007","GDE1"
"81","ENSG00000006015.18",282.428581898239,318.65022216101,324.341777246272,"ENSG00000006015","C19orf60"
"82","ENSG00000006118.15",6113.07006749027,6121.05059517649,6188.15662491059,"ENSG00000006118","TMEM132A"
"83","ENSG00000006125.18",33966.1954990294,32507.9187553631,31288.5245069177,"ENSG00000006125","AP2B1"
"84","ENSG00000006194.10",1666.88350225907,1585.22740223993,1678.02897448874,"ENSG00000006194","ZNF263"
"85","ENSG00000006210.7",1319.09327456696,1311.78221324233,1268.37941765394,"ENSG00000006210","CX3CL1"
"86","ENSG00000006282.21",1545.09698294965,1590.15281840233,1631.82148702095,"ENSG00000006282","SPATA20"
"87","ENSG00000006377.11",1288.1216746156,1403.04115602121,1384.96583998465,"ENSG00000006377","DLX6"
"88","ENSG00000006432.16",1711.77290827181,1650.68318508609,1793.89005043013,"ENSG00000006432","MAP3K9"
"89","ENSG00000006451.8",6811.07010013121,6945.7624820269,6794.03026883132,"ENSG00000006451","RALA"
"90","ENSG00000006459.11",6224.87789229469,5696.96776057523,5893.29951603353,"ENSG00000006459","KDM7A"
"91","ENSG00000006468.14",5470.10373140351,5889.66663151324,5818.18052635789,"ENSG00000006468","ETV1"
"92","ENSG00000006530.18",2893.42755681969,2849.31576949951,2848.45050723198,"ENSG00000006530","AGK"
"93","ENSG00000006576.17",6227.33778721712,6343.89388550845,5886.39439690941,"ENSG00000006576","PHTF2"
"94","ENSG00000006607.14",4230.82780055544,3940.22298882499,4164.53654907002,"ENSG00000006607","FARP2"
"95","ENSG00000006625.18",7313.41427395785,7126.86730003761,6673.91810338274,"ENSG00000006625","GGCT"
"96","ENSG00000006634.8",4688.77076259928,5277.95935386032,5440.18206091201,"ENSG00000006634","DBF4"
"97","ENSG00000006652.15",4873.82837009955,4778.56855339794,4604.62206292388,"ENSG00000006652","IFRD1"
"98","ENSG00000006695.12",1062.64976830898,957.149718125321,836.173189567725,"ENSG00000006695","COX10"
"99","ENSG00000006704.11",2493.67603862159,2946.45135903006,2413.81823270933,"ENSG00000006704","GTF2IRD1"
"100","ENSG00000006712.15",1011.40905986452,1089.47350078703,1193.29831161195,"ENSG00000006712","PAF1"
"101","ENSG00000006715.16",6661.02465755165,6768.02914347695,6581.91613512907,"ENSG00000006715","VPS41"
"102","ENSG00000006744.19",2212.11762268975,2190.77616018923,2325.69749043056,"ENSG00000006744","ELAC2"
"103","ENSG00000006756.16",2307.48339509226,2207.43361904272,2260.23835617684,"ENSG00000006756","ARSD"
"104","ENSG00000006831.10",5923.07656753099,6027.33329322065,5893.77206715888,"ENSG00000006831","ADIPOR2"
"105","ENSG00000007047.16",1985.79602626921,1716.18409053522,1455.6408110474,"ENSG00000007047","MARK4"
"106","ENSG00000007080.11",1606.42971913368,1582.07041982639,1585.06570561393,"ENSG00000007080","CCDC124"
"107","ENSG00000007168.14",9319.85792227828,9329.29407547012,8850.21894226074,"ENSG00000007168","PAFAH1B1"
"108","ENSG00000007202.15",7787.05297553617,8151.51665864264,8924.03947993045,"ENSG00000007202","KIAA0100"
"109","ENSG00000007255.10",443.499279701604,472.278869230226,436.449224605152,"ENSG00000007255","TRAPPC6A"
"110","ENSG00000007341.19",663.01492490055,750.169137465126,826.695127406299,"ENSG00000007341","ST7L"
"111","ENSG00000007376.8",519.898451703647,513.349738572875,490.281128120631,"ENSG00000007376","RPUSD1"
"112","ENSG00000007392.17",3365.69339524467,3337.27384209466,3866.69804790511,"ENSG00000007392","LUC7L"
"113","ENSG00000007402.12",10516.4617108673,11241.2634401616,11358.3396808857,"ENSG00000007402","CACNA2D2"
"114","ENSG00000007520.4",934.380544371469,884.334159144143,826.716119813111,"ENSG00000007520","TSR3"
"115","ENSG00000007541.17",566.569998567745,624.922838011507,665.77500602279,"ENSG00000007541","PIGQ"
"116","ENSG00000007545.16",2999.38248037174,3298.78053479422,3568.04038685206,"ENSG00000007545","CRAMP1"
"117","ENSG00000007923.17",2908.34614026744,2941.13845611012,3171.72014376645,"ENSG00000007923","DNAJC11"
"118","ENSG00000007968.7",1506.2470587085,1539.22253772572,1713.69483650315,"ENSG00000007968","E2F2"
"119","ENSG00000008018.9",2841.32899696852,2963.57960796152,2967.5644181292,"ENSG00000008018","PSMB1"
"120","ENSG00000008056.14",1762.61789446928,1789.27504242644,1760.30458227589,"ENSG00000008056","SYN1"
"121","ENSG00000008083.14",4830.30950482194,4827.47935280023,4996.35458508443,"ENSG00000008083","JARID2"
"122","ENSG00000008086.13",1644.92431847329,1882.72347111831,1681.05221816651,"ENSG00000008086","CDKL5"
"123","ENSG00000008130.15",1755.13236389797,1783.80339225616,1784.55746985483,"ENSG00000008130","NADK"
"124","ENSG00000008196.13",12992.2460802054,13443.7112929937,13957.7159807909,"ENSG00000008196","TFAP2B"
"125","ENSG00000008256.16",1786.9311070795,1834.404998182,1761.55682613017,"ENSG00000008256","CYTH3"
"126","ENSG00000008277.15",22359.4660985144,21364.6782546907,22334.0561149912,"ENSG00000008277","ADAM22"
"127","ENSG00000008282.9",1501.90806257032,1423.12606760464,1306.25486678821,"ENSG00000008282","SYPL1"
"128","ENSG00000008283.16",9039.29384809499,9559.91348353153,10692.0443524265,"ENSG00000008283","CYB561"
"129","ENSG00000008294.22",21243.8912567359,20457.2124040259,21149.6538058143,"ENSG00000008294","SPAG9"
"130","ENSG00000008300.17",3573.01455646446,3681.09737486611,4389.37877041416,"ENSG00000008300","CELSR3"
"131","ENSG00000008311.16",608.483806048525,704.148634904226,733.636453169809,"ENSG00000008311","AASS"
"132","ENSG00000008324.12",909.783873951693,914.411666172904,871.814436330983,"ENSG00000008324","SS18L2"
"133","ENSG00000008382.16",396.66303004244,388.919232277992,386.577078870668,"ENSG00000008382","MPND"
"134","ENSG00000008405.12",1208.11033193231,1254.58059202458,1277.08705362944,"ENSG00000008405","CRY1"
"135","ENSG00000008441.19",5050.77039277025,4796.74859067433,4322.61918087653,"ENSG00000008441","NFIX"
"136","ENSG00000008710.20",3704.4128619769,3521.1899876568,4335.26531683938,"ENSG00000008710","PKD1"
"137","ENSG00000008735.14",3578.54369019847,3852.32786904284,3593.1397385553,"ENSG00000008735","MAPK8IP2"
"138","ENSG00000008838.21",3664.3751438598,3701.90389158771,3994.88043210767,"ENSG00000008838","MED24"
"139","ENSG00000008853.18",2596.73943993518,2529.25957633051,2428.8569505139,"ENSG00000008853","RHOBTB2"
"140","ENSG00000008869.12",7016.60589094691,6790.63758504066,6894.97480485706,"ENSG00000008869","HEATR5B"
"141","ENSG00000008952.17",9749.66074850692,9511.8708159191,9371.80181918557,"ENSG00000008952","SEC62"
"142","ENSG00000008988.11",43744.9403342187,41077.5695659946,39518.5652747925,"ENSG00000008988","RPS20"
"143","ENSG00000009307.17",66869.4585677399,66093.0492285789,62422.673666668,"ENSG00000009307","CSDE1"
"144","ENSG00000009335.18",11510.5651359312,11325.7610455752,11273.3011837791,"ENSG00000009335","UBE3C"
"145","ENSG00000009413.16",12183.3179092817,11111.8361751393,12168.4662883016,"ENSG00000009413","REV3L"
"146","ENSG00000009780.16",802.884321133847,812.525966276799,764.997647770186,"ENSG00000009780","FAM76A"
"147","ENSG00000009830.13",1346.2201017282,1489.22456090952,1551.6918508122,"ENSG00000009830","POMT2"
"148","ENSG00000009844.16",4144.76720917011,4204.61030744815,3995.37008318094,"ENSG00000009844","VTA1"
"149","ENSG00000009954.11",16758.5803034786,17465.047513551,18742.7048476159,"ENSG00000009954","BAZ1B"
"150","ENSG00000010017.13",4560.40793757959,4339.72605795506,4341.72049690332,"ENSG00000010017","RANBP9"
"151","ENSG00000010072.16",2550.54054664465,2671.72771960319,2769.70928007502,"ENSG00000010072","SPRTN"
"152","ENSG00000010165.20",3664.72401348548,3625.60600991724,3838.48323744063,"ENSG00000010165","METTL13"
"153","ENSG00000010244.19",9797.18779501866,9584.65618195109,9624.00692448765,"ENSG00000010244","ZNF207"
"154","ENSG00000010256.11",5622.51478612089,5933.48011925855,5629.1225096127,"ENSG00000010256","UQCRC1"
"155","ENSG00000010270.14",3513.99515105358,3451.03407471742,3366.12200976178,"ENSG00000010270","STARD3NL"
"156","ENSG00000010278.15",1639.95210190398,1702.75397009059,1688.2861590593,"ENSG00000010278","CD9"
"157","ENSG00000010292.13",17960.6965580229,18851.7745093528,19791.1538977796,"ENSG00000010292","NCAPD2"
"158","ENSG00000010295.20",552.934822815018,518.585909638051,549.703574019439,"ENSG00000010295","IFFO1"
"159","ENSG00000010318.22",469.311757801861,370.598454729286,318.009064255386,"ENSG00000010318","PHF7"
"160","ENSG00000010319.7",319.235632708491,310.821046559743,277.117031738789,"ENSG00000010319","SEMA3G"
"161","ENSG00000010322.16",3510.86415032926,3193.23696728629,3636.49347253647,"ENSG00000010322","NISCH"
"162","ENSG00000010361.14",523.831105171613,527.622170277857,616.676335002301,"ENSG00000010361","FUZ"
"163","ENSG00000010404.18",11435.4372552251,10353.9724125027,10221.7462296416,"ENSG00000010404","IDS"
"164","ENSG00000010438.17",1560.95008096101,1623.88747209281,1481.37826457047,"ENSG00000010438","PRSS3"
"165","ENSG00000010539.12",1068.87138003594,1056.91373902245,1196.51217379425,"ENSG00000010539","ZNF200"
"166","ENSG00000010803.17",4220.57000792102,4108.12155209692,4162.51624114224,"ENSG00000010803","SCMH1"
"167","ENSG00000010810.17",12355.4799446351,11969.3739742435,11028.3299854082,"ENSG00000010810","FYN"
"168","ENSG00000011007.13",3599.80629189454,3601.00645417557,3674.51762633029,"ENSG00000011007","ELOA"
"169","ENSG00000011009.11",795.627964584039,836.567235271072,742.284899900411,"ENSG00000011009","LYPLA2"
"170","ENSG00000011021.23",949.339157227041,857.131253305461,939.682852000687,"ENSG00000011021","CLCN6"
"171","ENSG00000011028.14",3507.25087619267,3286.31144492236,3133.18713386164,"ENSG00000011028","MRC2"
"172","ENSG00000011052.21",350.946020855596,280.018473809372,395.305777626026,"ENSG00000011052","NME1-NME2"
"173","ENSG00000011105.14",1747.63574365975,1825.66373888601,1645.24225704354,"ENSG00000011105","TSPAN9"
"174","ENSG00000011114.15",7302.12744104497,6874.43987636321,7245.60986257483,"ENSG00000011114","BTBD7"
"175","ENSG00000011132.12",372.900263770666,326.883342335244,384.29914562675,"ENSG00000011132","APBA3"
"176","ENSG00000011143.19",1049.88247944252,877.116427516235,974.36664353884,"ENSG00000011143","MKS1"
"177","ENSG00000011198.10",1065.14294910458,1178.42095442284,1097.03632651687,"ENSG00000011198","ABHD5"
"178","ENSG00000011243.19",3362.50495763542,3267.22517383901,3144.69375404248,"ENSG00000011243","AKAP8L"
"179","ENSG00000011258.16",6403.22892041794,6119.3054468203,6403.62467931448,"ENSG00000011258","MBTD1"
"180","ENSG00000011260.14",4847.58280950905,5158.02018946712,4873.7158785195,"ENSG00000011260","UTP18"
"181","ENSG00000011275.19",5506.39218836769,5492.11034301629,5319.01505187061,"ENSG00000011275","RNF216"
"182","ENSG00000011295.16",3065.52532692144,3088.23259581261,2775.59557430683,"ENSG00000011295","TTC19"
"183","ENSG00000011304.22",20605.1785915161,21381.9218077352,21018.9162962243,"ENSG00000011304","PTBP1"
"184","ENSG00000011332.22",322.175382995378,336.983007776409,409.130927573845,"ENSG00000011332","DPF1"
"185","ENSG00000011347.10",750.245166584952,711.344946703825,602.268393281067,"ENSG00000011347","SYT7"
"186","ENSG00000011376.12",1907.00238937986,2108.50428978278,1986.59251146084,"ENSG00000011376","LARS2"
"187","ENSG00000011405.14",9531.38009080282,9374.39393258179,10437.8265250182,"ENSG00000011405","PIK3C2A"
"188","ENSG00000011426.11",9360.92908765834,9752.34111674231,10502.3593736313,"ENSG00000011426","ANLN"
"189","ENSG00000011451.21",5049.2808807059,4987.11471156102,4811.8605023637,"ENSG00000011451","WIZ"
"190","ENSG00000011454.18",5720.53767063044,5801.71468106597,5938.71649716211,"ENSG00000011454","RABGAP1"
"191","ENSG00000011454.18",5720.53767063044,5801.71468106597,5938.71649716211,"ENSG00000011454","RABGAP1"
"192","ENSG00000011465.18",2850.5760527131,2778.61625543809,3209.9816846816,"ENSG00000011465","DCN"
"193","ENSG00000011485.15",2282.80736354007,2368.98759110835,2484.28335625474,"ENSG00000011485","PPP5C"
"194","ENSG00000011523.14",5793.00941204483,5677.6974997032,5942.42261472782,"ENSG00000011523","CEP68"
"195","ENSG00000011566.15",4146.70837349487,3960.41531498718,4043.70766416237,"ENSG00000011566","MAP4K3"
"196","ENSG00000012048.23",4487.62972110847,4655.77078472392,5017.81251032062,"ENSG00000012048","BRCA1"
"197","ENSG00000012061.16",935.590587671505,1041.85596848842,959.31086342702,"ENSG00000012061","ERCC1"
"198","ENSG00000012174.12",3921.11880586661,3715.94838100764,3936.07063471098,"ENSG00000012174","MBTPS2"
"199","ENSG00000012232.10",6153.58494864695,6147.18191034187,5865.13589172702,"ENSG00000012232","EXTL3"
"200","ENSG00000012660.14",13378.414931468,13702.7735797905,13250.8464922654,"ENSG00000012660","ELOVL5"
"201","ENSG00000012817.16",2124.27612004277,1920.24682851993,2216.72889653091,"ENSG00000012817","KDM5D"
"202","ENSG00000012822.16",1408.6213017535,1514.63506695263,1501.92297382672,"ENSG00000012822","CALCOCO1"
"203","ENSG00000012963.15",4141.05249567176,4382.49776291102,4296.31015828845,"ENSG00000012963","UBR7"
"204","ENSG00000012983.12",6428.94873125033,6504.46164297904,6717.49462025431,"ENSG00000012983","MAP4K5"
"205","ENSG00000013016.16",399.885385999492,400.692797788642,337.064460510793,"ENSG00000013016","EHD3"
"206","ENSG00000013275.8",1373.86532722827,1460.08850366967,1402.50890830531,"ENSG00000013275","PSMC4"
"207","ENSG00000013293.6",7512.30076196489,7010.74244245455,6942.86587543208,"ENSG00000013293","SLC7A14"
"208","ENSG00000013306.16",7546.02060822522,7552.37583067918,7121.79745323208,"ENSG00000013306","SLC25A39"
"209","ENSG00000013374.17",4721.40343187695,4758.18188089365,4785.55800815811,"ENSG00000013374","NUB1"
"210","ENSG00000013375.16",5796.37170436882,5643.60170136767,5697.79398386226,"ENSG00000013375","PGM3"
"211","ENSG00000013392.8",734.783818742647,676.03219994883,758.57684131417,"ENSG00000013392","RWDD2A"
"212","ENSG00000013441.17",2424.92697388093,2167.87379537492,2596.98819250411,"ENSG00000013441","CLK1"
"213","ENSG00000013503.10",1701.72943489897,1653.16739307771,1776.48540915981,"ENSG00000013503","POLR3B"
"214","ENSG00000013523.11",1819.01144444253,1598.48500269672,1895.95143661711,"ENSG00000013523","ANGEL1"
"215","ENSG00000013561.18",2904.54073960472,3249.68769502845,2869.63386934422,"ENSG00000013561","RNF14"
"216","ENSG00000013563.14",839.389408703786,802.514626900408,864.74958132282,"ENSG00000013563","DNASE1L1"
"217","ENSG00000013573.17",1804.73940000779,1800.5782205506,2549.19740985648,"ENSG00000013573","DDX11"
"218","ENSG00000013810.21",1957.53630397945,2166.6483782476,2542.36111017432,"ENSG00000013810","TACC3"
"219","ENSG00000014123.10",6632.14209978286,6641.74326974507,6220.44521185736,"ENSG00000014123","UFL1"
"220","ENSG00000014138.9",2109.55972532284,2012.01102719581,2356.05831586539,"ENSG00000014138","POLA2"
"221","ENSG00000014164.7",676.170887267749,707.198633695219,733.796415111093,"ENSG00000014164","ZC3H3"
"222","ENSG00000014216.16",5311.56713190939,5534.70211815339,5332.91467755049,"ENSG00000014216","CAPN1"
"223","ENSG00000014641.21",6978.32402872758,6772.31622201185,6605.17442873491,"ENSG00000014641","MDH1"
"224","ENSG00000014824.14",9848.36731621158,9967.2425248024,9836.38713259599,"ENSG00000014824","SLC30A9"
"225","ENSG00000014919.13",5748.74086108419,5696.19193850882,5721.38520112522,"ENSG00000014919","COX15"
"226","ENSG00000015133.20",2290.15013791068,2156.87072923907,2371.92159522676,"ENSG00000015133","CCDC88C"
"227","ENSG00000015153.15",1034.48054721784,1021.68588960132,1045.34014476362,"ENSG00000015153","YAF2"
"228","ENSG00000015171.20",6556.46219452011,6736.07929356928,6367.82528523603,"ENSG00000015171","ZMYND11"
"229","ENSG00000015475.19",2519.04706684351,2434.87122103426,2320.0747613109,"ENSG00000015475","BID"
"230","ENSG00000015479.20",27202.4832703493,27136.5674191856,28209.5853498413,"ENSG00000015479","MATR3"
"231","ENSG00000015532.10",518.431823226178,541.332015105193,540.126204405058,"ENSG00000015532","XYLT2"
"232","ENSG00000015676.18",6316.85705277584,6094.80429678795,5632.48948338565,"ENSG00000015676","NUDCD3"
"233","ENSG00000016082.15",3610.63854124068,3623.28730302445,3590.15506409878,"ENSG00000016082","ISL1"
"234","ENSG00000016864.19",3051.00684825208,2996.73328063009,2921.04771648672,"ENSG00000016864","GLT8D1"
"235","ENSG00000017260.20",17833.781407853,17568.0318709932,16517.6171915685,"ENSG00000017260","ATP2C1"
"236","ENSG00000017797.13",3556.92725580259,3651.04662620507,3490.40702500856,"ENSG00000017797","RALBP1"
"237","ENSG00000018189.13",5668.73937249054,5310.86286328877,6076.33226932859,"ENSG00000018189","RUFY3"
"238","ENSG00000018236.15",73339.9470820731,68203.17335696,64780.2502406213,"ENSG00000018236","CNTN1"
"239","ENSG00000018510.18",11022.0859393084,11104.9865860637,11112.645540482,"ENSG00000018510","AGPS"
"240","ENSG00000018610.15",1247.95354910873,1308.30424734099,1209.56334504268,"ENSG00000018610","CXorf56"
"241","ENSG00000018699.13",3507.43565635741,3315.94144591539,3187.06900528922,"ENSG00000018699","TTC27"
"242","ENSG00000019144.20",2287.31367349562,2030.85459877283,1964.62174965521,"ENSG00000019144","PHLDB1"
"243","ENSG00000019485.14",755.612760581241,828.616486413229,792.75332212065,"ENSG00000019485","PRDM11"
"244","ENSG00000019582.17",366.426014414551,366.423446605135,351.261671151314,"ENSG00000019582","CD74"
"245","ENSG00000019991.18",3250.58263577591,3011.58092549476,3267.47144856587,"ENSG00000019991","HGF"
"246","ENSG00000019995.6",5282.00163133373,5248.45706483095,5144.84809896533,"ENSG00000019995","ZRANB1"
"247","ENSG00000020129.16",1774.46280449953,1809.29176634621,1867.45124188801,"ENSG00000020129","NCDN"
"248","ENSG00000020181.18",3216.57094316,3368.28882351952,3045.34942859451,"ENSG00000020181","ADGRA2"
"249","ENSG00000020256.20",1985.23863169175,1970.76488288485,2051.4142136533,"ENSG00000020256","ZFP64"
"250","ENSG00000020426.11",1181.80226980402,1287.30943967031,1283.25409199164,"ENSG00000020426","MNAT1"
"251","ENSG00000020577.14",618.28193874557,366.102772676115,531.342848015378,"ENSG00000020577","SAMD4A"
"252","ENSG00000020922.13",10874.0524747312,11647.7591429836,11966.0864496897,"ENSG00000020922","MRE11"
"253","ENSG00000021355.13",1017.30552659018,1064.78383316819,1004.20511616735,"ENSG00000021355","SERPINB1"
"254","ENSG00000021574.13",5514.56075870289,5633.95235165789,5380.67447508092,"ENSG00000021574","SPAST"
"255","ENSG00000021762.20",2152.10793452615,2107.94162307015,2567.0738209108,"ENSG00000021762","OSBPL5"
"256","ENSG00000021776.11",7842.52720801065,7932.07340448498,8239.11335016976,"ENSG00000021776","AQR"
"257","ENSG00000022267.19",6548.01733691446,6283.65214392969,6062.46891375017,"ENSG00000022267","FHL1"
