"","Geneid","DZ_curves_002_1","DZ_curves_002_2","DZ_curves_002_3","DZ_curves_003_1","DZ_curves_003_2","DZ_curves_003_3","DZ_curves_004_1","DZ_curves_004_2","DZ_curves_004_3","DZ_curves_005_1","DZ_curves_005_2","DZ_curves_005_3","DZ_curves_0075_1","DZ_curves_0075_2","DZ_curves_0075_3","DZ_curves_01_1","DZ_curves_01_2","DZ_curves_01_3","DZ_curves_1_1","DZ_curves_1_2","DZ_curves_1_3","DZ_curves_0_1","DZ_curves_0_2","DZ_curves_0_3","ensgene","symbol"
"1","ENSG00000000003.15",676.845352849689,868.097483922693,935.030755111476,839.384014347593,880.445128754116,938.570255121752,933.267584756014,845.755478186706,895.829806515296,929.369677472282,788.191830754198,1008.73368159027,921.119922039938,741.432465612719,943.364467384278,746.33732698076,735.819183663446,834.903535937849,657.344464336612,745.963731835975,879.28013953418,705.268349804053,886.751055710757,759.758388123923,"ENSG00000000003","TSPAN6"
"2","ENSG00000000419.14",2597.87761693717,2664.09388835719,2710.04949772332,2710.56863401379,2621.50530949847,2457.07678792733,2583.11692213834,2513.4836219539,2478.35546616145,2530.11514342761,2463.80837239068,2470.67311424605,2379.48483068258,2524.21504977733,2614.53954770767,2510.29571597361,2332.25884886391,2549.11949654972,2515.10384797275,2470.36675819766,2474.55333462985,2629.15659921469,2708.63449469085,2765.8182539019,"ENSG00000000419","DPM1"
"3","ENSG00000000457.14",926.866675425738,879.584993892477,975.961584181689,1023.67677418807,951.928579100479,962.647724085799,989.062232872747,957.019965473293,946.638268005064,918.316279962362,1016.04360571426,923.445157831601,944.799595263636,937.507676585469,844.851171124208,967.300100828065,978.237678799612,935.767033591574,938.634677056004,893.260649234451,954.359837504651,963.49868681115,962.435878978264,984.076684950932,"ENSG00000000457","SCYL3"
"4","ENSG00000000460.17",1115.23598158126,1431.31661048906,1173.37966279847,989.935912932499,1160.23752625663,1172.91516802889,1230.33349837765,1039.94663290481,1081.74861543333,966.182515262178,979.101661219177,1144.94918181707,1019.79212203247,892.525854427787,1009.14955655402,930.164846091104,998.489389547993,1142.5883370821,1047.9040658491,1014.0851031057,1214.97297660984,1334.73268193865,1608.01989497245,1619.0498114797,"ENSG00000000460","C1orf112"
"5","ENSG00000001036.14",2697.3014716973,2464.88506085365,2564.14245646591,2779.53655589573,2577.21177119391,2537.03325728104,2492.68405607667,2462.34386415957,2428.16862059157,2494.90496965182,2488.26239781541,2620.69346302246,2671.55441087003,2714.38849997244,2660.66464366245,2620.71417510352,2607.31502927646,2588.93972881262,2783.32358135635,2662.37270750024,2681.52717450311,2635.200415296,2600.07651796675,2440.02868206405,"ENSG00000001036","FUCA2"
"6","ENSG00000001084.13",3379.14378499334,3338.83548358135,3246.74389882492,3318.57595730388,3375.13312974272,3230.78883225222,3064.43749349969,3278.97336322184,3309.95531706355,3240.84155145726,3303.57471624372,3387.02739739382,3468.50087756963,3352.42985646217,3396.75244360198,3617.82105426662,3603.21164696083,3473.99555429886,3477.65671587815,3670.27622385381,3678.72286123233,3299.57517553961,3271.48438728975,3334.04590590469,"ENSG00000001084","GCLC"
"7","ENSG00000001167.15",5192.94573384803,4982.58379568553,5323.04943750998,5038.71070596713,5014.23788714147,5128.20905975681,4931.86685892891,4943.94934447784,4813.65690971418,4987.46364893859,4655.58307088769,4713.55784921097,4427.67309023264,4361.31034814027,4467.6330191809,4430.28133125944,4556.6039193711,4301.10611706431,4504.0396627467,4312.45866479792,4389.99153089328,5334.5516401217,5557.88105301713,5784.38106565454,"ENSG00000001167","NFYA"
"8","ENSG00000001461.17",991.988023519034,800.8250698054,938.777151318947,942.300030680374,966.17859873258,824.218270089188,911.083834252844,952.628771378965,936.291026941568,937.201476525656,883.942879222163,914.779505376084,986.455396079753,999.299455191701,952.992830850893,1075.09608893313,975.041715072485,939.204109736451,1032.15506430546,1056.9714261319,964.478311121414,825.053923315325,823.579428154807,722.702068533925,"ENSG00000001461","NIPAL3"
"9","ENSG00000001497.18",3374.06758157029,3586.77116910353,3582.18579062365,3513.82037680013,3582.80056675559,3439.63228471908,3380.89279344811,3454.42657578417,3189.32694275712,3303.57916308557,3425.47168180115,3691.1806711852,3415.64065541258,3447.52013253362,3648.04523792342,3526.60729956219,3438.82563260524,3541.02902773005,3494.47547665517,3547.11888179194,3542.68850915592,3689.21743771496,3701.74519286998,3733.38661005649,"ENSG00000001497","LAS1L"
"10","ENSG00000001561.7",348.2480225969,300.221943980057,303.026172452505,328.891573978019,325.026164170825,281.105479811788,321.637172569686,282.397332904259,348.205191513628,334.170865181057,250.303808668308,333.927207314164,310.721293727387,308.002120508705,307.958156961857,288.667582885407,291.548640240988,333.126746943505,240.410851475312,214.245777858589,200.775034628002,346.445488057806,324.46607338633,328.765738630962,"ENSG00000001561","ENPP4"
"11","ENSG00000001617.12",396.824256362414,380.409358735195,373.168965463518,451.477773701983,458.978210839129,358.482094242844,389.529088884611,434.691190837111,401.605830202614,402.020503818674,384.110652204576,356.030991319711,396.007044786904,364.192698640325,317.306851993842,338.905399926086,338.635893772232,294.703615202567,258.220953851438,223.05308864423,199.103838821853,422.261502846394,440.454093005089,341.23971188753,"ENSG00000001617","SEMA3F"
"12","ENSG00000001629.10",7322.29414447442,7537.98536168168,7460.09279709728,7094.69170485424,7472.07807433302,7209.86578535912,6807.98720321449,7496.51505859622,7350.5569002242,7318.46597279896,7565.25494390503,6869.16228835476,7009.73086132213,7362.80609466347,7237.39888101051,7804.78007835473,7552.56113831525,7310.50609265645,7517.49165930863,7819.27382200032,7703.76877101882,7260.9906576616,7014.11135094841,7348.74641334769,"ENSG00000001629","ANKIB1"
"13","ENSG00000001630.18",11074.2501671389,10582.3308973406,11071.9778569597,11139.9392650406,10494.5901073292,10347.2991930296,11673.9751708408,10416.3629779441,10478.1516193447,10604.1860722584,11152.0484753776,11474.3775737324,11577.891830037,11779.6566020411,11967.165697121,11504.7356228516,11158.238942992,11857.9847547779,13731.7000959227,13356.7955865237,13636.3602260924,11239.9093995226,11686.8488665288,10579.0849223248,"ENSG00000001630","CYP51A1"
"14","ENSG00000001631.17",4183.81496348856,4763.44581195021,4415.72857630967,4095.06441606344,4675.36513531677,4402.47703222736,4066.68670903562,4267.42796413073,4535.49743915016,4158.95329517315,4197.77939009238,4083.31580392463,3486.9983619311,4034.12173332529,4139.6239784388,4295.94266330858,3727.29162151384,4155.91987952145,3428.27985612047,4009.85090585974,3802.90940292842,4110.53595529981,4258.6828037124,4128.15501772902,"ENSG00000001631","KRIT1"
"15","ENSG00000002016.18",527.738096170258,512.343273457777,505.726493206771,395.703761724297,594.425109494746,637.785253143809,656.752483395556,488.021506200654,732.149388658689,622.9001903906,627.401022425803,496.721015033129,524.273364154802,639.845989832729,545.134905559611,561.351946101639,636.343366333964,555.852780981764,527.897320195303,613.851630005796,591.565780849034,486.216111332243,444.424673553465,599.854152087728,"ENSG00000002016","RAD52"
"16","ENSG00000002330.14",232.504704838581,267.107917209081,299.364424926258,360.575695108862,348.689572970303,329.168361727088,387.60284441425,350.104426989313,420.754508574223,432.611002650357,390.41583052386,447.397662872614,460.110400413847,371.323529540943,408.994738598007,401.108135453518,359.167237001177,446.359067792023,459.54215293471,462.250679507169,491.337776121748,250.637985914976,300.015113981937,281.078673829678,"ENSG00000002330","BAD"
"17","ENSG00000002549.13",2391.47820711707,2233.08829363166,2298.34700910066,2629.37784118275,2471.33074806225,2384.76954975779,2666.04894913216,2527.0237377863,2561.85229551255,2565.77984699799,2611.3533383839,2851.39227771232,2767.56048534203,2713.74271979327,2683.07253760484,2654.83411857791,2703.56564373321,2693.83906624671,3107.81234652602,3190.0684994156,2946.46682379015,2454.5943995802,2334.30352062076,2159.97527745854,"ENSG00000002549","LAP3"
"18","ENSG00000002586.20",6318.52642267239,6342.26829403428,6635.99766421794,6641.25635052861,6215.8600664989,6381.64555616012,6707.0324924156,6252.81487799036,6311.99450516887,5816.60675862028,5814.60350095435,6531.06971287553,6324.23125925172,5866.90421396236,6366.72635296657,5856.31159937121,5713.83428553126,5696.3113632736,6332.99639329496,5572.48705919979,6083.83473348221,7359.51949076311,7471.20771048038,7203.55408885789,"ENSG00000002586","CD99"
"19","ENSG00000002822.16",783.198891350601,869.599774192476,994.39734297972,866.388796845426,726.831986455404,818.924051120253,852.081844883104,875.030943622004,850.455515979278,782.822102410646,804.160023705624,967.616074119063,853.805175651844,786.638334160923,876.936462660634,677.669605050662,756.373635667482,741.368206316607,814.414125228251,752.520403530739,822.148682432186,923.972517464037,941.856729443504,811.144557202396,"ENSG00000002822","MAD1L1"
"20","ENSG00000002834.18",5835.24094510073,5465.99674526941,5823.22745297359,6483.95390449575,6348.4838881899,6325.12716273485,6742.62648354291,6737.89458875711,6445.25746872823,6635.31392092895,6446.24441428544,6758.09263863322,6807.88809332324,6441.92576501902,6450.73760827154,5941.68407447403,6339.91115206245,6219.19878217848,5905.40321106061,5817.98233260928,6089.18274702011,5425.24540251851,5494.80903354389,5126.66741475737,"ENSG00000002834","LASP1"
"21","ENSG00000002919.15",330.817212053006,337.191837078833,477.860401140988,349.690910662424,416.040162182701,488.118129894401,630.069792297331,398.603418532011,411.314914900054,362.312154314097,370.795876541036,465.224530291277,422.981794867102,387.847283932417,449.286692931584,426.954778733704,412.296943299373,399.909026267373,436.266794043407,395.425172999802,516.882392429692,414.054339734124,455.530391711021,400.41234866963,"ENSG00000002919","SNX11"
"22","ENSG00000003056.8",5516.25726101942,5380.29729763811,5431.98708922086,5574.5597931769,5259.17418908549,5174.80915875941,5475.91967535043,5305.57414220732,5259.19897320182,5158.66636782471,5248.31862277697,5665.99590630542,5496.53862355743,5360.88584114146,5552.95954267217,5379.99396810804,5329.55297711977,5588.86678043137,5855.94797097312,5657.86451068474,5938.10338360721,5877.29713585473,5845.01602902194,5538.85322234986,"ENSG00000003056","M6PR"
"23","ENSG00000003096.14",8670.74094741312,8827.72902059762,9262.25268885721,8914.62572699548,8653.42058029015,8980.45309613043,9257.37757451921,8396.91054182877,8360.90424091435,8315.70125754708,8742.49089661362,9461.2843432836,9377.80861561848,8489.38406374509,9439.13590259178,8438.16249756354,8606.56248678965,8679.01998059948,9224.34819925403,8578.91475382082,9163.30811858558,9661.05406256505,10166.0765772232,9777.45483649844,"ENSG00000003096","KLHL13"
"24","ENSG00000003147.19",12573.5362906883,12642.5043097384,11358.5156603508,12085.7955658481,13724.4256291576,13723.9594054605,12711.7080021036,15141.4979366847,14283.9352749996,14641.3977206625,14060.867917618,12271.5764853308,12794.5268014568,13503.3077736199,11633.374903116,14686.8739130109,13565.8020790514,13382.3542976441,10774.6208329613,11649.1372939089,11192.3623246059,9701.80000585584,9312.51130739517,10377.1632759965,"ENSG00000003147","ICA1"
"25","ENSG00000003249.15",1765.60928901222,1712.70637577526,1871.48926876639,2028.66853785845,1932.77356928179,2002.25694053219,2146.26471371015,2141.75093712197,2024.41340899343,2117.98344271208,2079.14742790425,2014.24538308931,2136.26978637918,2088.25269325934,2075.87823019383,2010.60877448622,2022.98422156138,2085.77844138578,2220.98316634437,2031.60216094743,2092.24225528891,1810.21232580801,1905.10733637186,1812.04148382911,"ENSG00000003249","DBNDD1"
"26","ENSG00000003393.16",2917.44773880857,3193.63376981948,2948.19064064059,2888.66437725966,3146.93689457317,3361.77941427189,3169.91677945923,3081.41481739089,3162.87335541511,3113.20247165836,3174.99419551311,3043.86120968832,3094.51752578196,3100.06669392694,3198.4049058977,3236.23283897347,3089.02926266204,3121.21965170625,3324.94004024937,3229.1641575774,3495.43020577288,2957.2875802492,2925.88226554063,2945.79674390373,"ENSG00000003393","ALS2"
"27","ENSG00000003402.21",1960.79967280833,2003.37784921176,1701.47105720641,1681.24016337908,1850.3078229521,1744.95839008136,1672.66099010167,1863.97781485346,1825.56069161166,1689.20938881478,1880.96280709528,1629.08033105943,1481.26007458039,1748.22355140126,1590.84495683145,2255.54893621065,1733.41000889822,1704.26054880633,1541.33739469086,1831.02773529008,1574.65206308637,1626.00238915707,1584.7646131405,1657.60278751283,"ENSG00000003402","CFLAR"
"28","ENSG00000003436.16",377.838342296062,471.467201679706,453.673931816045,402.375246716451,486.188019164494,383.475692604599,369.852776326307,375.218383245488,360.119626742956,353.442079544059,351.111064261784,449.346192427554,349.204757534647,442.434883205167,479.7392034671,367.048457417674,378.515569839462,423.124016342377,385.016203006096,390.529078168636,328.554289394894,414.232669463634,368.743065393009,554.724256636793,"ENSG00000003436","TFPI"
"29","ENSG00000003509.16",1795.98962385952,1811.83296156523,1630.72485100338,1645.28477386076,1587.01465733073,1662.25675111911,1572.70082299222,1600.69718228088,1698.09338516213,1581.77425035206,1752.24897119034,1678.28940483255,1626.54402134909,1596.42330590034,1939.89797781283,1643.93417148623,1657.89476932291,1518.01394752747,1468.65178863853,1484.59271582963,1599.79204855984,1715.42739031082,1748.73991140274,1669.21665141327,"ENSG00000003509","NDUFAF7"
"30","ENSG00000003756.17",6694.30072074587,7032.49519010156,5119.41154977272,5095.23570780025,6995.50508703159,6889.31911954921,5388.28160498626,6190.48960602131,6912.14876094938,6306.17948947148,7041.59314655556,5275.80461383292,5409.14020967515,5829.93388649679,5529.80345842194,8202.33860655869,6900.18898035714,6298.09136263021,5216.16094404862,6456.00582433763,5871.55887356293,5296.69450112221,4761.35909336759,6252.21106405061,"ENSG00000003756","RBM5"
"31","ENSG00000003987.14",1692.94954898446,1590.85906243429,1371.37258244645,1580.103955936,1471.05895811009,1372.61349112124,1387.41525405504,1680.07654654414,1579.32638344497,1475.19233367784,1427.32978274495,1358.02914227231,1358.36470024614,1409.39902616616,1326.97555691677,1460.92318437395,1533.04071538186,1337.29195678511,1373.27830097092,1345.71848082963,1241.99851365149,1425.28135071304,1398.94783853439,1445.28950086799,"ENSG00000003987","MTMR7"
"32","ENSG00000003989.18",12767.8831864798,12803.3738355028,13124.8378844847,11844.8336764733,11404.3167535534,11435.4316336725,10095.374699497,10424.0052783478,10916.6834511244,10128.7320059366,10483.977540678,10039.4435585302,9566.06604433977,9852.98545243751,9647.52333022531,9463.51543474012,9793.26037967162,9467.35245004204,7763.74597136268,8605.5918168786,8502.75728306869,13981.737418779,13523.7736628215,13051.1367400549,"ENSG00000003989","SLC7A2"
"33","ENSG00000004059.11",2688.73564707766,2632.36900966989,2828.47620088062,2901.3830216953,2836.02426310977,2857.24162458443,2935.99255581471,2898.24790967221,2876.90580659229,2698.83160534514,2778.37665309727,3017.94985756879,2925.68443480329,2915.48368272735,2871.67515297738,2782.87699564225,2899.34813043133,2878.63232359687,2989.2526675456,2763.4676691548,2756.72217501517,2739.68488731709,2695.67601671602,2739.3309183107,"ENSG00000004059","ARF5"
"34","ENSG00000004139.14",3904.05165182613,3866.72474844845,3888.28978383354,4338.77052268515,4069.57647650534,4462.74051012318,4714.19318286469,4770.53621391413,4525.53932637497,4575.61349922879,4658.47053425999,4639.13204290749,4746.57846274467,4558.38581816913,4583.82381608569,4728.40581383082,5132.72819726024,4703.52576069001,5550.73386342527,5511.41287619166,5311.81080253417,4149.78139975375,4084.96643951718,4090.38732245254,"ENSG00000004139","SARM1"
"35","ENSG00000004142.12",2098.59642924432,2075.63521505339,2170.91731534583,2252.44940817691,2180.03776656452,2255.72980094996,2289.46855641538,2191.95006758218,2209.86400541598,2336.64736993794,2270.55806919168,2392.08295391124,2491.38942791723,2374.92599996585,2426.51904003708,2185.04412421084,2248.58206236898,2414.72392570494,2577.57536543974,2401.48166887644,2515.04249496295,2258.184393082,2162.7104740048,2170.92461446733,"ENSG00000004142","POLDIP2"
"36","ENSG00000004399.13",5010.15776940575,4808.58429284547,5003.29102556723,5154.89728535413,5126.38296472623,4961.89391657991,4566.89380209118,4978.74375915432,5213.29864444971,4883.15866351672,5130.99843179265,4660.20795768719,4445.04053213727,4355.2701349679,4899.60436061239,5492.47672099007,4525.30883370317,4810.09163759578,4873.51487183583,4362.69983724681,4668.2684916897,5122.52044853424,5229.60634488361,4980.07501909118,"ENSG00000004399","PLXND1"
"37","ENSG00000004455.18",10845.782388778,11599.0350586999,11915.3093043846,11857.786614178,11547.1791098782,11540.208035282,12220.581182159,11047.6539587651,11360.099899982,11898.5578549582,11480.2356942357,11874.0493161337,11797.4246881877,11526.8360919306,12590.5831448011,11588.5516677396,11496.4663880433,11817.8817274111,12357.4976771871,12099.6096504637,12519.5717850774,11510.8975716148,11942.1037210894,11627.5185632125,"ENSG00000004455","AK2"
"38","ENSG00000004478.8",12811.9482074337,11369.1646911882,11852.606896088,12065.4788083053,11316.7151284617,11556.3404324017,11864.5806902664,10507.2085678506,11169.8413350691,11711.9980362044,11431.6382999219,12103.3866779535,12741.5657088135,12290.8070256077,12949.5273544506,12080.4370391564,12602.3117099759,12289.7238839016,13662.073564355,13104.2570343563,13042.005125684,12094.1801894403,12687.5529726905,11011.6124569451,"ENSG00000004478","FKBP4"
"39","ENSG00000004487.18",14258.2121212203,14225.4261535372,14804.6172109067,15008.2558766388,14411.6634033299,14673.311494912,15129.3969817679,15158.5665118048,14430.631388253,14779.945394788,14701.9421674075,14941.9297002575,14814.7352772435,14478.6659643167,14812.8194389895,14162.653417327,14455.3372973885,14578.6122852851,15044.8927489815,14687.6550927136,14829.5253045769,15083.2112278603,15065.8836401717,14509.7005752801,"ENSG00000004487","KDM1A"
"40","ENSG00000004534.15",5405.43629078142,5774.13139741547,4710.02688166528,4455.50850451865,5172.18597370957,5655.49854362592,4398.8771926386,4979.64317682175,5057.1803407536,5041.66641634684,5136.12618212698,4313.34034142139,3982.16199426313,4849.16238940027,4361.68975732617,5663.47485254284,5281.42409008143,4299.00303028076,3904.90037948919,4508.60050557122,4282.48419028038,4664.88631393408,4509.76068619609,5698.88069098024,"ENSG00000004534","RBM6"
"41","ENSG00000004660.15",886.441067600659,961.575433292851,899.610372316732,912.41797216637,1008.74731495264,1092.03771573362,924.868384498802,982.32419782514,1015.78401197735,1062.7099865631,1084.88253269857,1023.78435195003,1025.9242861421,1022.65121480773,1041.40364490929,1133.04399633786,1137.86678531591,1061.88765728221,1119.13066914206,1245.63667241024,1167.57085620285,854.024693238288,846.503507585114,1017.21552370645,"ENSG00000004660","CAMKK1"
"42","ENSG00000004700.16",2958.54788027937,3390.17206106012,3561.89049585379,3197.34937190722,3109.79655170371,3288.74102826419,3463.51293873598,3140.641408976,3523.25477712971,2867.34787355336,3214.05500991797,3739.95370904086,3468.85455175499,3243.95726556516,3610.87295546013,3243.96272228461,3234.38215447215,3715.18043983496,3716.90247995672,3549.05944797821,3911.22955880622,3773.41983356659,4001.10779893075,4243.79075852616,"ENSG00000004700","RECQL"
"43","ENSG00000004766.17",1742.66843210996,1590.5459943838,1971.79600032444,1755.90614451648,1465.08533234258,1876.48040911209,1641.59051391619,1584.51668886166,1643.8368567906,1625.1769226189,1824.50827234671,1846.41524360285,1646.50644835486,1182.29114882098,1645.49652219494,1563.25902878789,1480.67202439774,1307.6280910813,1784.42358257715,1578.00072779372,1588.60131378707,2085.48511710066,1868.47590255326,1918.02676573583,"ENSG00000004766","VPS50"
"44","ENSG00000004777.19",640.644253787316,704.756347232815,535.25116343299,403.139026133479,579.860381824321,510.121824858248,386.039652284951,615.205111703399,694.21869866363,595.122971074151,604.797009166938,547.118399321635,393.496579138716,524.508542575266,422.442676423813,666.097774626177,540.29326618633,530.672345500099,443.684593492999,432.465473577777,451.227286597898,552.922716221656,513.470973878174,631.20700840263,"ENSG00000004777","ARHGAP33"
"45","ENSG00000004779.10",2773.03525941151,3056.52682460429,3005.11691143654,3113.21119109948,2744.14863412132,2778.83946117666,3038.70490930432,2836.9680999971,2980.25794625134,2954.11675209784,2852.10000701071,3047.16011162092,3132.63853334055,3125.18351301343,3189.83436564517,3034.48459786181,3007.49907437265,3061.10807307467,3292.86712483377,3229.6447894202,3304.89346067599,2935.61365638653,3045.53570807666,2889.48385793916,"ENSG00000004779","NDUFAB1"
"46","ENSG00000004848.8",922.284768953868,704.589175612705,700.811083701949,858.458686021497,697.315509239393,735.423910883823,728.552302331455,709.197465279334,763.808537340197,805.699961483656,783.224386900913,658.186296811755,833.969829466051,811.826071174726,642.054804532336,799.97037569436,795.477581260158,684.729585125984,879.480706555394,757.841435864845,726.980969243055,687.861941428982,630.788820210474,582.196958569621,"ENSG00000004848","ARX"
"47","ENSG00000004864.14",5154.66462282541,6318.37086443862,6566.2278759307,6088.69149214343,6501.41129793047,6771.97992718367,6587.70467194266,6689.48697678145,6482.30562580159,6322.61593394234,6287.41936911948,6751.02085823672,6393.86172523574,6163.16504403305,6364.07241245208,6217.27963196976,6089.651097596,6653.13204295271,6609.46058031591,6265.16056999276,6777.110993688,6535.80666326066,6942.867921516,6811.75497690667,"ENSG00000004864","SLC25A13"
"48","ENSG00000004866.22",3078.46504825632,3039.47381404365,3072.85659969383,3027.48437233164,2712.19445732955,2887.05784945804,2872.79547067769,2766.71970390812,2857.28651994531,2903.11918045779,2724.15283726562,2827.47945103236,3082.89523961761,2959.25944721635,2777.02102583974,3004.81598135672,3051.10706757689,2929.8995086635,3111.44055786225,3151.56499117073,3228.04234880125,2738.67733184032,2941.19819649902,2747.49047605941,"ENSG00000004866","ST7"
"49","ENSG00000004866.22",3078.46504825632,3039.47381404365,3072.85659969383,3027.48437233164,2712.19445732955,2887.05784945804,2872.79547067769,2766.71970390812,2857.28651994531,2903.11918045779,2724.15283726562,2827.47945103236,3082.89523961761,2959.25944721635,2777.02102583974,3004.81598135672,3051.10706757689,2929.8995086635,3111.44055786225,3151.56499117073,3228.04234880125,2738.67733184032,2941.19819649902,2747.49047605941,"ENSG00000004866","ST7"
"50","ENSG00000004897.12",8504.01017302567,9420.21035954893,9437.20090408333,8555.1272075012,9192.05723593828,8262.80933725774,8770.5598687389,8628.96697259113,8053.48083914598,8034.45871224213,9312.53404269917,9372.07000698772,8720.0875432898,8134.02693763125,8420.48417920153,8309.87569619235,8140.61623400811,8257.75549398323,8380.60200266818,7607.34719265786,8303.37105900684,9623.93552821785,10023.3223204578,10002.6009191607,"ENSG00000004897","CDC27"
"51","ENSG00000004961.15",1178.15543154501,1185.56633740929,1222.9963707139,1336.28605496689,1267.27307954819,1324.08933428005,1452.00471788152,1288.96104646007,1325.89505435323,1319.41546388815,1248.0527359808,1355.5485480648,1445.18741509293,1338.0211394989,1381.40849033991,1372.90193184689,1268.31874685316,1420.39148158381,1433.12536448401,1381.66351566137,1510.82557592893,1272.64590487372,1349.35719208778,1311.22456408225,"ENSG00000004961","HCCS"
"52","ENSG00000004975.12",1479.03798063271,1558.18501291147,1578.7184774961,1552.80443052751,1467.39399154254,1607.34051528581,1645.83752208103,1567.85018187575,1545.04108466358,1479.63730612749,1550.38200186486,1648.31838429154,1507.77453271808,1559.99602515858,1583.22864262453,1460.2731452549,1483.98770914056,1628.8866851214,1744.58943667169,1560.55936065978,1544.84597699708,1574.75131208059,1619.49282618146,1571.20890487122,"ENSG00000004975","DVL2"
"53","ENSG00000005007.13",4496.412694642,4292.11825946035,4835.75211842448,4556.97905175022,4748.61437065494,4873.80083262489,4985.29297135323,4890.9212716821,4765.49201296355,4677.14508957313,4829.39065827694,4922.33767108556,4984.44208539911,4616.74664200635,4854.32276955919,4494.40267929495,4889.00473289809,4684.07321099539,4956.08021404161,4816.48498267208,5204.2392037357,4662.04811058638,4721.37753838626,4740.20926693834,"ENSG00000005007","UPF1"
"54","ENSG00000005022.6",16120.6421501116,14984.0706388587,15225.1429584487,16766.1257719728,14966.0856772197,14808.4955911861,16003.3207817246,14780.9742908384,15207.6218801076,15537.5943785386,15438.9331922459,16430.3755550119,16317.81406988,16217.2143588305,15690.4030733638,15859.864273018,16105.0767605504,15626.774040174,16947.936958494,15508.6230934433,15467.4125826329,15790.2841613311,16101.7226480995,14791.9957638755,"ENSG00000005022","SLC25A5"
"55","ENSG00000005059.16",388.972807699124,444.696667758424,421.350881859308,407.847509544788,395.292613573504,415.015641933856,368.874867677941,312.464750584758,333.655184810777,338.592304231092,357.944483872711,371.716191646176,316.176368952782,278.849503683491,358.843254294013,286.148379306067,283.553238641122,290.93429723138,290.230980796991,233.374708323107,266.713666210666,479.605890298834,509.866939245267,538.637697445256,"ENSG00000005059","MCUB"
"56","ENSG00000005075.16",1405.24697582819,1445.06903061649,1387.65638102556,1430.03479284681,1454.70876486184,1455.77239485948,1599.3654701144,1477.69718991943,1369.94679506144,1403.3277282405,1538.30545547679,1568.50984349175,1602.84740706438,1572.61101454083,1666.96360655845,1518.63030905775,1613.1334841954,1585.79285677627,1725.31146719136,1583.37741158594,1617.22874765909,1481.16959267765,1553.88451201759,1555.10559370211,"ENSG00000005075","POLR2J"
"57","ENSG00000005100.13",4250.30891145609,4506.34972086098,4559.81087995587,4267.31841218184,4372.73198151353,4510.49013446762,4297.92394273626,4518.60520730731,4408.9005012755,4528.8853682722,4708.26159271524,4573.2896989449,4833.05463039321,4641.82323908154,4635.84627059482,4967.9869607189,4754.72041466945,4883.88180034104,5359.52856178809,5386.54220444418,5720.01700587453,4250.80980049319,4322.75545272653,4339.68984878468,"ENSG00000005100","DHX33"
"58","ENSG00000005108.17",14461.105895605,14457.9296023373,13811.8823542267,12515.39040099,15352.7374663331,14398.6348834634,11191.844067877,15190.6542062603,14997.4444872625,14565.4134481667,14889.504995506,11403.9833878313,12828.3058342287,14181.64678844,13886.6768815401,14991.3147201481,15372.3381959486,14878.5514592066,13512.9205981413,16403.2939816886,16224.3056681769,15219.7017069445,14848.9761911733,15933.4674774473,"ENSG00000005108","THSD7A"
"59","ENSG00000005156.12",9223.10716142996,8329.57649215058,8426.31311401288,8476.54432713345,8542.94991751768,8897.89372033454,8257.52005522289,9733.49756828782,8635.171173537,8512.28421952028,8939.77376138409,8147.54758701323,7669.61451804635,8815.55835180893,8103.38649282104,8416.32720610917,8291.02146677253,7536.50363626364,7718.87681266872,7615.25900169441,8039.71045994561,9593.80600487009,8373.57850120977,8779.08149097236,"ENSG00000005156","LIG3"
"60","ENSG00000005175.10",3240.62069737636,3132.32945152361,3393.83810245811,3532.51927719373,3549.16600151551,3255.12487205564,3622.95668452498,3131.22879229726,3194.57663577475,3220.04643408189,3227.28574579862,3668.74233108397,3409.04777073658,3360.60105886473,3591.7936216262,3280.88792581174,3280.27088508096,3653.18207534351,3393.76146454656,3439.21464402613,3395.13723368607,3218.28370443742,3455.81568106584,3309.09481425891,"ENSG00000005175","RPAP3"
"61","ENSG00000005189.20",427.743650426893,296.293725171483,327.642351075629,348.615864986887,265.367094136499,283.197719316387,229.301453989113,258.078219274342,297.730427816371,295.48636182967,300.132365169878,272.811208017437,307.559131961653,337.551889838895,250.747390191714,241.235210442285,252.621685489463,323.89567972351,350.824820402229,292.444124727643,305.469164861632,378.630809385254,316.69562537379,339.939332417261,"ENSG00000005189","REXO5"
"62","ENSG00000005194.15",3077.49556166836,3436.95016336287,3363.14178954169,3253.14818037217,3317.61820907599,3103.49269110846,3462.18989671767,3250.21780675449,3582.42868329519,3198.05965225353,3342.24740185359,3555.36793685567,3416.36044588669,3249.71620115371,3289.12228392676,3167.0827645869,3211.86992652105,3462.7485050132,3370.61560013976,3174.92881327962,3364.58433108099,3577.82069389108,3303.50815591032,3093.08269825778,"ENSG00000005194","CIAPIN1"
"63","ENSG00000005206.17",920.810535213116,1174.19508549579,745.24569585384,774.150844842571,1106.91107803573,1065.65243807196,797.148729801317,1024.28687412026,1154.38364795716,954.023749453588,935.674986013219,648.2525602621,745.447559385948,894.332362476251,660.284053694251,1161.92081737076,1042.07678094218,766.982652452856,733.869132379795,914.398046129592,918.157239974543,833.293098522102,845.091167478506,921.876246831944,"ENSG00000005206","SPPL2B"
