"Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensgene","symbol"
"ENSG00000000003.15",849.71460721393,0.149548940512817,0.135811656188243,1.1011495236133,0.270831586084066,0.42944369607417,"ENSG00000000003","TSPAN6"
"ENSG00000000457.14",954.882904212917,-0.0917803030390245,0.085058368779098,-1.07902731214354,0.28057555240762,0.439926967951598,"ENSG00000000457","SCYL3"
"ENSG00000000460.17",1269.06095163236,-0.639852179314512,0.108012260936805,-5.92388469387631,3.14423962457847e-09,5.97125792048505e-08,"ENSG00000000460","C1orf112"
"ENSG00000001036.14",2643.83776695992,0.0709456968933694,0.0557560192318817,1.2724311719299,0.20321996444655,0.350516121199193,"ENSG00000001036","FUCA2"
"ENSG00000001084.13",3421.96428691251,0.047211783329469,0.0467719523425376,1.00940373375288,0.312781048531028,0.473990079649533,"ENSG00000001084","GCLC"
"ENSG00000001167.15",301.575774511974,-0.3520471536463,0.166662002480689,-2.11234203601443,0.0346571227978773,0.0912871351485055,"ENSG00000001167","NFYA"
"ENSG00000001461.17",889.789889644365,0.312147543911805,0.0903417044998917,3.45518767483714,0.0005499098978326,0.00300521676373136,"ENSG00000001461","NIPAL3"
"ENSG00000001497.18",2225.85124847624,0.0416640771831817,0.103518556782773,0.402479308812342,0.687331313039712,0.801823926557311,"ENSG00000001497","LAS1L"
"ENSG00000001561.7",326.099163882598,-0.105863701540123,0.122082515613833,-0.867148755969178,0.385860509384495,0.545757913684165,"ENSG00000001561","ENPP4"
"ENSG00000001617.12",367.30231890481,-0.159564098944549,0.158473538900461,-1.00688165388149,0.313991649267757,0.475041640598549,"ENSG00000001617","SEMA3F"
"ENSG00000001629.10",7404.08453076283,0.00384707776494737,0.0431776623937754,0.0890987967311073,0.929003393662439,0.957995480247267,"ENSG00000001629","ANKIB1"
"ENSG00000001630.18",11968.7085418702,0.0900245661907207,0.0415927253646533,2.16443056812108,0.0304313199293392,0.082143014063186,"ENSG00000001630","CYP51A1"
"ENSG00000001631.17",1838.20480364977,-0.289742081193501,0.133257643222016,-2.17429990646594,0.0296826194455637,0.0804067505945435,"ENSG00000001631","KRIT1"
"ENSG00000002016.18",556.030203302593,0.166061042750122,0.150805720767197,1.10115877504724,0.270827560310925,0.42944369607417,"ENSG00000002016","RAD52"
"ENSG00000002549.13",2403.21340640461,0.264194819368758,0.10328542430941,2.5579099968386,0.0105303342755079,0.0348065214377503,"ENSG00000002549","LAP3"
"ENSG00000002586.20",6894.5159900896,-0.243751628997179,0.0509160923757947,-4.78732003230196,1.69023189243838e-06,1.84834477336013e-05,"ENSG00000002586","CD99"
"ENSG00000002822.16",806.199257882852,-0.101559976012414,0.113712945494732,-0.893125893191457,0.371789758054011,0.53306180651672,"ENSG00000002822","MAD1L1"
"ENSG00000002834.18",6068.71525808067,0.300329018998415,0.0512136749243804,5.86423488339522,4.51208389083722e-09,8.28872140566362e-08,"ENSG00000002834","LASP1"
"ENSG00000003056.8",5711.13129637791,-0.0694731835982826,0.0462854435279669,-1.50097262341896,0.13336264257938,0.256742331213874,"ENSG00000003056","M6PR"
"ENSG00000003096.14",9678.75906255465,-0.112682719391021,0.0576794489957756,-1.95360256300774,0.0507482372972214,0.123352566623555,"ENSG00000003096","KLHL13"
"ENSG00000003147.19",11706.6598684675,0.372064334706658,0.0702142019248618,5.29898972724655,1.16445184822574e-07,1.6504906475582e-06,"ENSG00000003147","ICA1"
"ENSG00000003249.15",1966.99553109971,0.19413479184254,0.0586424753576891,3.31048085297248,0.00093135823821444,0.00464504040956202,"ENSG00000003249","DBNDD1"
"ENSG00000003393.16",2849.98742379868,0.172308041121379,0.0519658520734535,3.31579362689604,0.000913832850267697,0.00458549036714017,"ENSG00000003393","ALS2"
"ENSG00000003402.21",1627.25279651093,-0.00766136081494938,0.0811045361339544,-0.0944627906174776,0.92474153902165,0.955539398390751,"ENSG00000003402","CFLAR"
"ENSG00000003436.16",435.040925114431,-0.0656188276523227,0.194528298123635,-0.337322786891488,0.735873583845746,0.834130290684431,"ENSG00000003436","TFPI"
"ENSG00000003509.16",1722.88442930925,0.0120808519728298,0.0933427468329087,0.129424646078346,0.897021646936336,0.939376227541384,"ENSG00000003509","NDUFAF7"
"ENSG00000003756.17",5780.09626746514,0.044566944771694,0.096533306489409,0.461674280022549,0.644314918035152,0.769730593260485,"ENSG00000003756","RBM5"
"ENSG00000003987.14",1445.4924911525,-0.0566258533323458,0.0657527613916074,-0.861193539767798,0.389131457527243,0.548626807750835,"ENSG00000003987","MTMR7"
"ENSG00000003989.18",11854.2656508525,-0.476872149864429,0.0417695314661298,-11.4167464447409,3.44905483599149e-30,3.95825400693948e-28,"ENSG00000003989","SLC7A2"
"ENSG00000004059.11",2889.63761716309,0.0941573121982199,0.0480964476325217,1.95767706001125,0.0502679186902085,0.122546709954453,"ENSG00000004059","ARF5"
"ENSG00000004139.14",4491.11238064609,0.177072139602751,0.0448442431989782,3.9486035881365,7.86083991945592e-05,0.000555253106951377,"ENSG00000004139","SARM1"
"ENSG00000004142.12",2336.68469654234,0.14970286801166,0.0563906934788562,2.65474422774728,0.00793685625450051,0.0278183893094216,"ENSG00000004142","POLDIP2"
"ENSG00000004399.13",620.218065605534,-0.0729530649122637,0.123046859546118,-0.592888475019722,0.553255791453674,0.698954751747724,"ENSG00000004399","PLXND1"
"ENSG00000004455.18",11781.6379945815,0.0114527060831204,0.0497889243055554,0.230025176138271,0.818072206473859,0.887985709056967,"ENSG00000004455","AK2"
"ENSG00000004478.8",12454.4853648676,0.0890928272314914,0.060760407359809,1.46629739830255,0.142567283957527,0.26945645859371,"ENSG00000004478","FKBP4"
"ENSG00000004487.18",14766.6385471149,-0.0104842639585558,0.0373319477870117,-0.280838921622071,0.778833949326132,0.861823071373827,"ENSG00000004487","KDM1A"
"ENSG00000004534.15",4832.71592515433,-0.169326329450635,0.105891257756885,-1.5990586289889,0.109807576037026,0.22134747076248,"ENSG00000004534","RBM6"
"ENSG00000004660.15",988.871302421569,0.190707394944392,0.0998000058513796,1.91089562888794,0.0560179949204735,0.13339581878318,"ENSG00000004660","CAMKK1"
"ENSG00000004700.16",3785.32940522572,-0.215334204021932,0.0700195890358285,-3.07534230044891,0.0021026108761398,0.00918966661795254,"ENSG00000004700","RECQL"
"ENSG00000004766.17",1770.13969048017,-0.388483948315012,0.132446331557747,-2.93314238111331,0.00335549972006111,0.0136196110343576,"ENSG00000004766","VPS50"
"ENSG00000004777.19",426.210169305723,-0.260454847142453,0.171772187537484,-1.5162806672973,0.12944839797429,0.2512005002872,"ENSG00000004777","ARHGAP33"
"ENSG00000004779.10",3112.62229438761,0.0954852321634937,0.0502058945295368,1.90187293859127,0.057187767803578,0.135426014148566,"ENSG00000004779","NDUFAB1"
"ENSG00000004848.8",711.653017223788,0.270811217128483,0.134899603242325,2.00750195419044,0.0446962427641631,0.111302612930918,"ENSG00000004848","ARX"
"ENSG00000004864.14",6613.3104683743,-0.0979595293083779,0.0468979885570294,-2.08877890763388,0.0367276299356051,0.0956549522456597,"ENSG00000004864","SLC25A13"
"ENSG00000004866.22",2982.20987597296,0.0689568133997326,0.0659641410100533,1.04536817040069,0.29585284177055,0.455450364952701,"ENSG00000004866","ST7"
"ENSG00000004866.22",2982.20987597296,0.0689568133997326,0.0659641410100533,1.04536817040069,0.29585284177055,0.455450364952701,"ENSG00000004866","ST7"
"ENSG00000004897.12",9321.16899626347,-0.226074231765458,0.0468511388415096,-4.82537324290523,1.39741318302816e-06,1.55847344853287e-05,"ENSG00000004897","CDC27"
"ENSG00000004961.15",1373.26076907206,0.0853866262150027,0.0715372601322423,1.19359654056024,0.232635827878426,0.38482984980571,"ENSG00000004961","HCCS"
"ENSG00000004975.12",1607.79548753372,-0.0309489087151362,0.0616067908143493,-0.502361968640763,0.615412926155787,0.747417178067901,"ENSG00000004975","DVL2"
"ENSG00000005007.13",4862.21661808421,0.0370544091834666,0.0502354508960422,0.73761474262762,0.46074859408683,0.617010005607119,"ENSG00000005007","UPF1"
"ENSG00000005022.6",16167.1269937274,0.0506164495765061,0.0468189723838856,1.08110979372814,0.279648277415456,0.438837072623797,"ENSG00000005022","SLC25A5"
"ENSG00000005059.16",424.647748851584,-0.674278890030293,0.139244051165207,-4.84242511179376,1.28263982946642e-06,1.4471051691221e-05,"ENSG00000005059","MCUB"
"ENSG00000005100.13",4589.90794074081,0.131858560278377,0.0457078666538952,2.8848110824516,0.0039164860637858,0.0154531074893848,"ENSG00000005100","DHX33"
"ENSG00000005108.17",14672.3392548167,-0.166180478616769,0.0539922597764593,-3.07785744298897,0.00208494628296989,0.00912741250128698,"ENSG00000005108","THSD7A"
"ENSG00000005156.12",8797.26418106561,-0.116667029743629,0.0725090900443239,-1.60899867412916,0.107616631541924,0.218031949211647,"ENSG00000005156","LIG3"
"ENSG00000005175.10",3491.48587200374,0.0589972834492583,0.0570457104292025,1.03421068832998,0.30103767848985,0.461162329542456,"ENSG00000005175","RPAP3"
"ENSG00000005194.15",3348.91187557966,0.000297594823404546,0.0688190482542506,0.00432430890797977,0.996549711439381,0.997719705098694,"ENSG00000005194","CIAPIN1"
"ENSG00000005206.17",860.734696392918,-0.173744778431682,0.129108707587844,-1.34572471274618,0.178391313418317,0.319602040927273,"ENSG00000005206","SPPL2B"
"ENSG00000005238.20",296.061674390172,0.36010200485726,0.623868412784656,0.577208266162946,0.563798773673597,0.706685180436676,"ENSG00000005238","FAM214B"
"ENSG00000005249.13",5860.02411344029,0.329672335903042,0.0501604081270242,6.57236151404895,4.95234418515512e-11,1.26450644708518e-09,"ENSG00000005249","PRKAR2B"
"ENSG00000005302.19",1188.94139349488,0.0917157455530522,0.0713931833689463,1.28465689895186,0.198912206036397,0.345089397761128,"ENSG00000005302","MSL3"
"ENSG00000005339.15",5078.06504413013,-0.103878141851934,0.0703269162652585,-1.47707517076573,0.139655488350133,0.265221179210138,"ENSG00000005339","CREBBP"
"ENSG00000005379.17",422.670961669111,-0.456900872786945,0.203240199020354,-2.24808317935758,0.0245708864428162,0.0689030664750859,"ENSG00000005379","TSPOAP1"
"ENSG00000005436.14",4430.39244049244,0.156638369766219,0.0515152302391727,3.04062253122008,0.0023608960612984,0.0101522335464294,"ENSG00000005436","GCFC2"
"ENSG00000005448.17",1482.00636709246,0.0745727728858076,0.0789786385069052,0.944214464766794,0.34506006498806,0.505952201348752,"ENSG00000005448","WDR54"
"ENSG00000005469.12",928.600228319712,0.342021807622446,0.0999146226844794,3.42314066182802,0.000619020358104358,0.00332836487760595,"ENSG00000005469","CROT"
"ENSG00000005483.22",2860.32119021085,-0.00789359668872772,0.0661027318387411,-0.119414076682705,0.904947309513086,0.943766135864097,"ENSG00000005483","KMT2E"
"ENSG00000005486.17",1097.68008745866,0.301276171482695,0.0942844318103009,3.19539679773284,0.00139638713077938,0.00651952749204214,"ENSG00000005486","RHBDD2"
"ENSG00000005700.15",7909.47878098807,-0.0401813819355449,0.036803882305088,-1.09177019974303,0.274934120581459,0.433950291180998,"ENSG00000005700","IBTK"
"ENSG00000005801.18",4995.92472205091,0.095400631123218,0.0586642735447381,1.62621345767564,0.103904254290455,0.212895009798815,"ENSG00000005801","ZNF195"
"ENSG00000005810.20",6022.58084225986,-0.111757656308234,0.137336305874788,-0.813751728622472,0.415787193571466,0.576324248959514,"ENSG00000005810","MYCBP2"
"ENSG00000005812.11",2472.25372599889,0.0830950426275271,0.0654646549332109,1.26931155006168,0.204329968522204,0.352083590010101,"ENSG00000005812","FBXL3"
"ENSG00000005882.12",932.592782735816,0.209875279724361,0.104341485216452,2.01142699175677,0.0442803746966369,0.110598798021407,"ENSG00000005882","PDK2"
