"Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensgene","symbol"
"ENSG00000000003.15",782.483140984077,0.0850946819728093,0.156577738451707,0.543466030447586,0.586808973341566,0.853686348485009,"ENSG00000000003","TSPAN6"
"ENSG00000000457.14",919.493243677906,-0.0614919818480247,0.0841783173830107,-0.730496685604164,0.465086638178008,0.791784973788071,"ENSG00000000457","SCYL3"
"ENSG00000000460.17",1280.61505397651,-0.289456179327506,0.131828262250316,-2.19570655325703,0.0281129538154493,0.244313035791682,"ENSG00000000460","C1orf112"
"ENSG00000001036.14",2464.77686567324,0.0131866870042841,0.0651916318796895,0.202275761843483,0.839701147561119,0.95399510779503,"ENSG00000001036","FUCA2"
"ENSG00000001084.13",3184.91121548002,0.0119446591332135,0.0501078123856965,0.238379178106429,0.811587015468437,0.947748673059803,"ENSG00000001084","GCLC"
"ENSG00000001167.15",306.681842728516,-0.105769403134461,0.170345599340265,-0.620910687121345,0.534658389067315,0.82575073788596,"ENSG00000001167","NFYA"
"ENSG00000001461.17",793.819146153962,0.209759755408993,0.120021050849201,1.74769137517837,0.0805174830908001,0.392893125122759,"ENSG00000001461","NIPAL3"
"ENSG00000001497.18",2116.74706602628,0.0734507196570725,0.122946683612372,0.597419283700638,0.550227482189243,0.835020935242684,"ENSG00000001497","LAS1L"
"ENSG00000001561.7",315.489483400275,-0.0659947915358544,0.139138558172629,-0.474309870697199,0.635278953719542,0.878716120258017,"ENSG00000001561","ENPP4"
"ENSG00000001617.12",365.07081478347,-0.0649407322258248,0.147904265181673,-0.43907274848401,0.66060882448021,0.88880724104944,"ENSG00000001617","SEMA3F"
"ENSG00000001629.10",7071.46888665681,0.0518745195687644,0.0434794786698297,1.19308053260445,0.232837834889316,0.618979788789913,"ENSG00000001629","ANKIB1"
"ENSG00000001630.18",10919.9736560507,-0.0329605288158311,0.0441565806548239,-0.746446584564296,0.455397687368219,0.787163022195874,"ENSG00000001630","CYP51A1"
"ENSG00000001631.17",1839.35852582545,-0.0120233653374041,0.07882124904066,-0.152539644876749,0.878761324187562,0.966799490040404,"ENSG00000001631","KRIT1"
"ENSG00000002016.18",522.457153367711,0.0262040639569165,0.145677094288498,0.179877722609034,0.85724856470565,0.959585702098836,"ENSG00000002016","RAD52"
"ENSG00000002549.13",2007.81467847251,-0.092710608129443,0.0972719657756466,-0.953107171117276,0.340535773111523,0.71320537255756,"ENSG00000002549","LAP3"
"ENSG00000002586.20",6610.28506643998,-0.182504281899991,0.0454590666476195,-4.0146948751652,5.95227470384493e-05,0.00425865744790871,"ENSG00000002586","CD99"
"ENSG00000002822.16",758.53142974839,-0.00535240224062954,0.132819979845639,-0.0402981708538881,0.967855412043281,0.989999915128872,"ENSG00000002822","MAD1L1"
"ENSG00000002834.18",5314.00632953535,0.0984736606220056,0.0528292502176752,1.86399883050127,0.0623218685714031,0.350719017660519,"ENSG00000002834","LASP1"
"ENSG00000003056.8",5390.54642712262,-0.0748694810662054,0.0454073373869676,-1.64884103263218,0.0991802062281917,0.428650066354438,"ENSG00000003056","M6PR"
"ENSG00000003096.14",9112.03075527881,-0.141581300021418,0.0468863575946955,-3.01966941525515,0.00253050724236342,0.0625076783776956,"ENSG00000003096","KLHL13"
"ENSG00000003147.19",10562.6538307792,0.316726728551319,0.0688064478990875,4.6031547656091,4.16138751520048e-06,0.000502171931609586,"ENSG00000003147","ICA1"
"ENSG00000003249.15",1719.29464092055,-0.0372637278038782,0.0712951516412048,-0.522668469679525,0.601204983685646,0.862305224997841,"ENSG00000003249","DBNDD1"
"ENSG00000003393.16",2509.30165494297,-0.0143375159362342,0.0639370495208453,-0.224244253428676,0.822567250874611,0.949899281333442,"ENSG00000003393","ALS2"
"ENSG00000003402.21",1758.09527812864,0.222584762540034,0.0886108087275514,2.5119369266159,0.0120070546730021,0.158554801029574,"ENSG00000003402","CFLAR"
"ENSG00000003436.16",420.795097877335,-0.0301246460610824,0.193473971641589,-0.155703869649652,0.87626644683632,0.965659503874412,"ENSG00000003436","TFPI"
"ENSG00000003509.16",1669.222343199,0.0326206104420925,0.0744891284015001,0.437924448065305,0.661441052382261,0.888873486309495,"ENSG00000003509","NDUFAF7"
"ENSG00000003756.17",5604.75447639785,0.21444894834713,0.135777499205319,1.57941448032451,0.114241018138523,0.457645854087184,"ENSG00000003756","RBM5"
"ENSG00000003987.14",1443.77480951133,0.12988347764566,0.097934396607233,1.32622941627505,0.184763718403862,0.564944576780822,"ENSG00000003987","MTMR7"
"ENSG00000003989.18",12782.9276031214,-0.063834807198251,0.0413035216236018,-1.54550519396327,0.1222241135489,0.470010086559084,"ENSG00000003989","SLC7A2"
"ENSG00000004059.11",2667.30750439087,-0.00564355787183096,0.0546105755100519,-0.103341849433397,0.917691662356803,0.980262252771132,"ENSG00000004059","ARF5"
"ENSG00000004139.14",3891.38528139326,-0.0739501382364618,0.0433819868710008,-1.70462773999626,0.0882638743502094,0.408413552534538,"ENSG00000004139","SARM1"
"ENSG00000004142.12",2052.17052575417,-0.0467844099976872,0.0596637585369291,-0.784134475348714,0.432961208128904,0.775517574266917,"ENSG00000004142","POLDIP2"
"ENSG00000004399.13",577.815834383855,0.0159538402886757,0.104463074398639,0.152722293312895,0.878617279478525,0.9667400452412,"ENSG00000004399","PLXND1"
"ENSG00000004455.18",11675.1964926578,-0.0403651692590926,0.0575285166163901,-0.701654964063377,0.482894365273609,0.800795654579184,"ENSG00000004455","AK2"
"ENSG00000004478.8",11450.505728013,0.0143842695791597,0.0702190350070241,0.204848579558532,0.837690430732196,0.95381793450514,"ENSG00000004478","FKBP4"
"ENSG00000004487.18",13800.7809269689,-0.0377485038273826,0.0396506769037725,-0.952026718711355,0.341083431589532,0.713445580297581,"ENSG00000004487","KDM1A"
"ENSG00000004534.15",4745.05654966736,0.101284287530695,0.112282877312292,0.902045707726155,0.367032587724918,0.73039280936921,"ENSG00000004534","RBM6"
