"Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensgene","symbol"
"ENSG00000000003.15",831.041391504776,0.216737229693077,0.135805180640331,1.59594228048698,0.110501680635485,0.251010080916997,"ENSG00000000003","TSPAN6"
"ENSG00000000457.14",918.552827292208,-0.0249630027554432,0.087375727224206,-0.285697224486478,0.775110030676554,0.875545473859422,"ENSG00000000457","SCYL3"
"ENSG00000000460.17",1204.11709428025,-0.558614464288624,0.11643568271237,-4.79762261255053,1.60559924940879e-06,2.36615790212461e-05,"ENSG00000000460","C1orf112"
"ENSG00000001036.14",2400.64812451987,-0.0106134357694274,0.0636999406457597,-0.166616101394028,0.86767212371886,0.933022318896651,"ENSG00000001036","FUCA2"
"ENSG00000001084.13",3178.11186813218,0.00687662899962916,0.0519435129584878,0.132386675601337,0.894678453242943,0.946146562345186,"ENSG00000001084","GCLC"
"ENSG00000001167.15",294.022743844221,-0.218253904864769,0.172736959065276,-1.26350438288249,0.206407972490226,0.38934188317654,"ENSG00000001167","NFYA"
"ENSG00000001461.17",806.245616865521,0.208489657839817,0.0980978370917659,2.12532369745099,0.0335596122315729,0.104497756480093,"ENSG00000001461","NIPAL3"
"ENSG00000001497.18",2106.56576054852,0.0576615402225056,0.110023635322152,0.524083212244999,0.600220664409206,0.757780639455513,"ENSG00000001497","LAS1L"
"ENSG00000001561.7",306.804039883136,-0.116934232914394,0.16774286206687,-0.697104076284205,0.485737663370536,0.668326550977541,"ENSG00000001561","ENPP4"
"ENSG00000001617.12",364.241858421597,-0.0746009697809136,0.151639989220879,-0.491961059640078,0.622746871921276,0.774301632894605,"ENSG00000001617","SEMA3F"
"ENSG00000001629.10",6937.93440932643,0.0112689273004291,0.0528300294311106,0.213305338304298,0.831088810005067,0.910154509978408,"ENSG00000001629","ANKIB1"
"ENSG00000001630.18",10890.6824638658,-0.0155486913751807,0.0502327609184249,-0.309532884334805,0.756916201436455,0.864827684661324,"ENSG00000001630","CYP51A1"
"ENSG00000001631.17",1768.94067353505,-0.125927234134992,0.0983074114704211,-1.28095361531192,0.200209958960247,0.381690369015623,"ENSG00000001631","KRIT1"
"ENSG00000002016.18",542.8875317561,0.194384252257809,0.160063000311551,1.21442339503479,0.224586086156909,0.412369214165345,"ENSG00000002016","RAD52"
"ENSG00000002549.13",2195.08371211308,0.199216106767001,0.105604118232223,1.8864425943023,0.059235337297088,0.160689369609925,"ENSG00000002549","LAP3"
"ENSG00000002586.20",6395.19529138078,-0.276030261184651,0.0623941979823898,-4.42397322364106,9.69020357451804e-06,0.000116228125609606,"ENSG00000002586","CD99"
"ENSG00000002822.16",762.624429874047,-0.019444251517223,0.139693480028061,-0.139192262325466,0.889298222753735,0.944213008243343,"ENSG00000002822","MAD1L1"
"ENSG00000002834.18",5716.1798540396,0.309468307599058,0.0509337170705465,6.07590267112106,1.23292177113792e-09,3.51760800784124e-08,"ENSG00000002834","LASP1"
"ENSG00000003056.8",5310.6487668571,-0.100604806448393,0.0590354384485322,-1.70414261488211,0.0883544468900198,0.215331259060666,"ENSG00000003056","M6PR"
